email,phone_number,country_code,order_date,quantity,price,payment_mode
user1200@test.com,9876543210,IN,2025-01-01,1,100,CARD
user1201@test.com,9876543210,IN,2025-01-01,1,100,CARD
user1202@test.com,9876543210,IN,2025-01-01,1,100,CARD
user1203@test.com,9876543210,IN,2025-01-01,1,100,CARD
user1204@test.com,9876543210,IN,2025-01-01,1,100,CARD
user1205@test.com,9876543210,IN,2025-01-01,1,100,CARD
user1206@test.com,9876543210,IN,2025-01-01,1,100,CARD
user1207@test.com,9876543210,IN,2025-01-01,1,100,CARD
user1208@test.com,9876543210,IN,2025-01-01,1,100,CARD
user1209@test.com,9876543210,IN,2025-01-01,1,100,CARD
user1210@test.com,9876543210,IN,2025-01-01,1,100,CARD
user1211@test.com,9876543210,IN,2025-01-01,1,100,CARD
user1212@test.com,9876543210,IN,2025-01-01,1,100,CARD
user1213@test.com,9876543210,IN,2025-01-01,1,100,CARD
user1214@test.com,9876543210,IN,2025-01-01,1,100,CARD
user1215@test.com,9876543210,IN,2025-01-01,1,100,CARD
user1216@test.com,9876543210,IN,2025-01-01,1,100,CARD
user1217@test.com,9876543210,IN,2025-01-01,1,100,CARD
user1218@test.com,9876543210,IN,2025-01-01,1,100,CARD
user1219@test.com,9876543210,IN,2025-01-01,1,100,CARD
user1220@test.com,9876543210,IN,2025-01-01,1,100,CARD
user1221@test.com,9876543210,IN,2025-01-01,1,100,CARD
user1222@test.com,9876543210,IN,2025-01-01,1,100,CARD
user1223@test.com,9876543210,IN,2025-01-01,1,100,CARD
user1224@test.com,9876543210,IN,2025-01-01,1,100,CARD
user1225@test.com,9876543210,IN,2025-01-01,1,100,CARD
user1226@test.com,9876543210,IN,2025-01-01,1,100,CARD
user1227@test.com,9876543210,IN,2025-01-01,1,100,CARD
user1228@test.com,9876543210,IN,2025-01-01,1,100,CARD
user1229@test.com,9876543210,IN,2025-01-01,1,100,CARD
user1230@test.com,9876543210,IN,2025-01-01,1,100,CARD
user1231@test.com,9876543210,IN,2025-01-01,1,100,CARD
user1232@test.com,9876543210,IN,2025-01-01,1,100,CARD
user1233@test.com,9876543210,IN,2025-01-01,1,100,CARD
user1234@test.com,9876543210,IN,2025-01-01,1,100,CARD
user1235@test.com,9876543210,IN,2025-01-01,1,100,CARD
user1236@test.com,9876543210,IN,2025-01-01,1,100,CARD
user1237@test.com,9876543210,IN,2025-01-01,1,100,CARD
user1238@test.com,9876543210,IN,2025-01-01,1,100,CARD
user1239@test.com,9876543210,IN,2025-01-01,1,100,CARD
user1240@test.com,9876543210,IN,2025-01-01,1,100,CARD
user1241@test.com,9876543210,IN,2025-01-01,1,100,CARD
user1242@test.com,9876543210,IN,2025-01-01,1,100,CARD
user1243@test.com,9876543210,IN,2025-01-01,1,100,CARD
user1244@test.com,9876543210,IN,2025-01-01,1,100,CARD
user1245@test.com,9876543210,IN,2025-01-01,1,100,CARD
