email,phone_number,country_code,order_date,quantity,price,payment_mode
user2000@test.com,9876543210,IN,2025-01-01,1,100,CARD
user2001@test.com,9876543210,IN,2025-01-01,1,100,CARD
user2002@test.com,9876543210,IN,2025-01-01,1,100,CARD
user2003@test.com,9876543210,IN,2025-01-01,1,100,CARD
user2004@test.com,9876543210,IN,2025-01-01,1,100,CARD
user2005@test.com,9876543210,IN,2025-01-01,1,100,CARD
user2006@test.com,9876543210,IN,2025-01-01,1,100,CARD
user2007@test.com,9876543210,IN,2025-01-01,1,100,CARD
user2008@test.com,9876543210,IN,2025-01-01,1,100,CARD
user2009@test.com,9876543210,IN,2025-01-01,1,100,CARD
user2010@test.com,9876543210,IN,2025-01-01,1,100,CARD
user2011@test.com,9876543210,IN,2025-01-01,1,100,CARD
user2012@test.com,9876543210,IN,2025-01-01,1,100,CARD
user2013@test.com,9876543210,IN,2025-01-01,1,100,CARD
user2014@test.com,9876543210,IN,2025-01-01,1,100,CARD
user2015@test.com,9876543210,IN,2025-01-01,1,100,CARD
user2016@test.com,9876543210,IN,2025-01-01,1,100,CARD
user2017@test.com,9876543210,IN,2025-01-01,1,100,CARD
user2018@test.com,9876543210,IN,2025-01-01,1,100,CARD
user2019@test.com,9876543210,IN,2025-01-01,1,100,CARD
user2020@test.com,9876543210,IN,2025-01-01,1,100,CARD
user2021@test.com,9876543210,IN,2025-01-01,1,100,CARD
user2022@test.com,9876543210,IN,2025-01-01,1,100,CARD
user2023@test.com,9876543210,IN,2025-01-01,1,100,CARD
user2024@test.com,9876543210,IN,2025-01-01,1,100,CARD
user2025@test.com,9876543210,IN,2025-01-01,1,100,CARD
user2026@test.com,9876543210,IN,2025-01-01,1,100,CARD
user2027@test.com,9876543210,IN,2025-01-01,1,100,CARD
user2028@test.com,9876543210,IN,2025-01-01,1,100,CARD
user2029@test.com,9876543210,IN,2025-01-01,1,100,CARD
user2030@test.com,9876543210,IN,2025-01-01,1,100,CARD
user2031@test.com,9876543210,IN,2025-01-01,1,100,CARD
user2032@test.com,9876543210,IN,2025-01-01,1,100,CARD
user2033@test.com,9876543210,IN,2025-01-01,1,100,CARD
user2034@test.com,9876543210,IN,2025-01-01,1,100,CARD
user2035@test.com,9876543210,IN,2025-01-01,1,100,CARD
