email,phone_number,country_code,order_date,quantity,price,payment_mode
user1800@test.com,9876543210,IN,2025-01-01,1,100,CARD
user1801@test.com,9876543210,IN,2025-01-01,1,100,CARD
user1802@test.com,9876543210,IN,2025-01-01,1,100,CARD
user1803@test.com,9876543210,IN,2025-01-01,1,100,CARD
user1804@test.com,9876543210,IN,2025-01-01,1,100,CARD
user1805@test.com,9876543210,IN,2025-01-01,1,100,CARD
user1806@test.com,9876543210,IN,2025-01-01,1,100,CARD
user1807@test.com,9876543210,IN,2025-01-01,1,100,CARD
user1808@test.com,9876543210,IN,2025-01-01,1,100,CARD
user1809@test.com,9876543210,IN,2025-01-01,1,100,CARD
user1810@test.com,9876543210,IN,2025-01-01,1,100,CARD
user1811@test.com,9876543210,IN,2025-01-01,1,100,CARD
user1812@test.com,9876543210,IN,2025-01-01,1,100,CARD
user1813@test.com,9876543210,IN,2025-01-01,1,100,CARD
user1814@test.com,9876543210,IN,2025-01-01,1,100,CARD
user1815@test.com,9876543210,IN,2025-01-01,1,100,CARD
user1816@test.com,9876543210,IN,2025-01-01,1,100,CARD
user1817@test.com,9876543210,IN,2025-01-01,1,100,CARD
user1818@test.com,9876543210,IN,2025-01-01,1,100,CARD
user1819@test.com,9876543210,IN,2025-01-01,1,100,CARD
user1820@test.com,9876543210,IN,2025-01-01,1,100,CARD
user1821@test.com,9876543210,IN,2025-01-01,1,100,CARD
user1822@test.com,9876543210,IN,2025-01-01,1,100,CARD
user1823@test.com,9876543210,IN,2025-01-01,1,100,CARD
user1824@test.com,9876543210,IN,2025-01-01,1,100,CARD
user1825@test.com,9876543210,IN,2025-01-01,1,100,CARD
user1826@test.com,9876543210,IN,2025-01-01,1,100,CARD
user1827@test.com,9876543210,IN,2025-01-01,1,100,CARD
user1828@test.com,9876543210,IN,2025-01-01,1,100,CARD
user1829@test.com,9876543210,IN,2025-01-01,1,100,CARD
user1830@test.com,9876543210,IN,2025-01-01,1,100,CARD
user1831@test.com,9876543210,IN,2025-01-01,1,100,CARD
user1832@test.com,9876543210,IN,2025-01-01,1,100,CARD
user1833@test.com,9876543210,IN,2025-01-01,1,100,CARD
user1834@test.com,9876543210,IN,2025-01-01,1,100,CARD
